match_id,length,realm,map,killer_player,killer,kills,hooks,killer_result,killer_bp,survivor0_player,survivor0,survivor0_escaped,survivor0_bp,survivor1_player,survivor1,survivor1_escaped,survivor1_bp,survivor2_player,survivor2,survivor2_escaped,survivor2_bp,survivor3_player,survivor3,survivor3_escaped,survivor3_bp
874,10,Backwater Swamp,The Pale Rose,SpookyLoopz,Executioner,4,12,Merciless Killer,28912,Fungoose,Jonah Vasquez,False,13462,imPROBZZ,Nea Karlsson,False,13462,TrU3Ta1ent,Élodie Rakoto,False,13462,ZubatLEL,William "Bill" Overbeck,False,13462
875,16,Haddonfield,Lampkin Lane,Ayrun,Clown,2,6,Brutal Killer,28263,hexy,Felix Richter,False,27684,TheJRM_,Mikaela Reid,True,27684,Ralph,Élodie Rakoto,True,27684,praxz,Jake Park,False,27684
876,15,Haddonfield,Lampkin Lane,Fungoose,Ghost Face,1,3,Entity Displeased,22317,Umbra,Laurie Strode,True,5578,TheJRM_,Nea Karlsson,True,5578,OhTofu,Yui Kimura,False,5578,Ayrun,Leon Scott Kennedy,True,5578
877,10,Backwater Swamp,Grim Pantry,Trivialiac,Huntress,2,10,Entity Displeased,14189,imPROBZZ,Jonah Vasquez,False,25585,Uncharted,Élodie Rakoto,False,25585,hexy,Yun-Jin Lee,True,25585,Ev3ntic,Zarina Kassir,True,25585
878,7,Haddonfield,Lampkin Lane,ANGRYPUG,Artist,1,9,Entity Displeased,11729,OhTofu,Laurie Strode,True,5807,Umbra,Steve Harrington,True,5807,ScottJund,Laurie Strode,False,5807,Yerv,Yun-Jin Lee,True,5807
879,19,The MacMillan Estate,Ironworks of Misery,Otzdarva,Spirit,2,10,Brutal Killer,28416,ScottJund,Jane Romero,True,20531,Ev3ntic,Feng Min,False,20531,Bronx,David King,True,20531,Ralph,Mikaela Reid,False,20531
880,18,Crotus Prenn Asylum,Disturbed Ward,Bronx,Executioner,2,6,Entity Displeased,8226,Otzdarva,Cheryl Mason,False,23838,Yerv,Cheryl Mason,True,23838,Trivialiac,Jill Valentine,False,23838,Skermz,Meg Thomas,True,23838
881,11,The MacMillan Estate,Ironworks of Misery,Bronx,Pig,1,3,Brutal Killer,19299,Skermz,William "Bill" Overbeck,True,9942,TrajceBrukata,Jonah Vasquez,True,9942,Ralph,Nancy Wheeler,False,9942,Uncharted,Feng Min,True,9942
882,17,Crotus Prenn Asylum,Disturbed Ward,Otzdarva,Nurse,2,6,Entity Displeased,18730,Bronx,Zarina Kassir,True,21016,Ohmwrecker,Jonah Vasquez,False,21016,TrU3Ta1ent,Nancy Wheeler,False,21016,ScottJund,Cheryl Mason,True,21016
883,10,Crotus Prenn Asylum,Father Campbell's Chapel,TheJRM_,Huntress,0,0,Entity Displeased,17876,Fungoose,Élodie Rakoto,True,16607,Uncharted,Ash J. Williams,True,16607,Ralph,Yun-Jin Lee,True,16607,TrU3Ta1ent,Cheryl Mason,True,16607
884,10,Backwater Swamp,Grim Pantry,imPROBZZ,Deathslinger,3,11,Ruthless Killer,9447,Abadjar,Cheryl Mason,False,18346,Ayrun,Adam Francis,False,18346,TrajceBrukata,Dwight Fairfield,False,18346,Ohmwrecker,Kate Denson,True,18346
885,9,Backwater Swamp,The Pale Rose,Ohmwrecker,Ghost Face,3,9,Ruthless Killer,22220,praxz,Jonah Vasquez,True,15394,ZubatLEL,Detective David Tapp,False,15394,Fungoose,Dwight Fairfield,False,15394,ANGRYPUG,Cheryl Mason,False,15394
886,14,Crotus Prenn Asylum,Father Campbell's Chapel,Otzdarva,Huntress,2,6,Entity Displeased,14288,ZubatLEL,Laurie Strode,True,8335,hexy,Meg Thomas,True,8335,TrU3Ta1ent,Claudette Morel,False,8335,Umbra,Yui Kimura,False,8335
887,17,Backwater Swamp,The Pale Rose,Bronx,Trickster,0,8,Entity Displeased,29598,Fungoose,Feng Min,True,22843,SpookyLoopz,Yun-Jin Lee,True,22843,TrajceBrukata,Nea Karlsson,True,22843,TheJRM_,Mikaela Reid,True,22843
888,17,Backwater Swamp,Grim Pantry,SpookyLoopz,Twins,0,0,Entity Displeased,8331,praxz,Jeffrey "Jeff" Johansen,True,6646,hexy,Yui Kimura,True,6646,Yerv,Mikaela Reid,True,6646,Abadjar,Claudette Morel,True,6646
889,11,The MacMillan Estate,Coal Tower,hexy,Blight,4,12,Ruthless Killer,15683,Skermz,Mikaela Reid,False,24920,SpookyLoopz,Detective David Tapp,False,24920,Uncharted,Meg Thomas,False,24920,TrajceBrukata,Leon Scott Kennedy,False,24920
890,15,Backwater Swamp,The Pale Rose,OhTofu,Shape,0,0,Entity Displeased,10286,TrU3Ta1ent,Leon Scott Kennedy,True,15167,Umbra,Élodie Rakoto,True,15167,ScottJund,Jeffrey "Jeff" Johansen,True,15167,SpookyLoopz,Leon Scott Kennedy,True,15167
891,19,Backwater Swamp,The Pale Rose,TrajceBrukata,Cannibal,1,9,Brutal Killer,31552,TrU3Ta1ent,Jake Park,True,31019,Ev3ntic,Jake Park,True,31019,Ayrun,Yui Kimura,True,31019,Skermz,Kate Denson,False,31019
892,19,Backwater Swamp,Grim Pantry,Otzdarva,Ghost Face,3,9,Ruthless Killer,11102,ScottJund,Mikaela Reid,False,18060,Skermz,Jonah Vasquez,False,18060,ZubatLEL,William "Bill" Overbeck,False,18060,Ralph,Dwight Fairfield,True,18060
893,16,Haddonfield,Lampkin Lane,ScottJund,Oni,1,9,Brutal Killer,20777,SpookyLoopz,Claudette Morel,True,30520,Trivialiac,William "Bill" Overbeck,False,30520,Fungoose,Zarina Kassir,True,30520,TrajceBrukata,William "Bill" Overbeck,True,30520
894,16,The MacMillan Estate,Shelter Woods,Fungoose,Huntress,1,3,Entity Displeased,11805,ScottJund,Ash J. Williams,True,9118,hexy,William "Bill" Overbeck,False,9118,Ayrun,Jane Romero,True,9118,praxz,Steve Harrington,True,9118
895,18,Backwater Swamp,The Pale Rose,Yerv,Twins,4,12,Ruthless Killer,7589,praxz,Zarina Kassir,False,18771,hexy,Detective David Tapp,False,18771,imPROBZZ,Meg Thomas,False,18771,Ev3ntic,Kate Denson,False,18771
896,18,Crotus Prenn Asylum,Father Campbell's Chapel,Ev3ntic,Artist,4,12,Merciless Killer,13687,Trivialiac,Ace Visconti,False,6403,Otzdarva,Feng Min,False,6403,Ohmwrecker,Leon Scott Kennedy,False,6403,TheJRM_,Nea Karlsson,False,6403
897,19,Haddonfield,Lampkin Lane,TrajceBrukata,Doctor,0,8,Entity Displeased,6854,Trivialiac,Yun-Jin Lee,True,10250,Ohmwrecker,Dwight Fairfield,True,10250,Ayrun,Felix Richter,True,10250,praxz,David King,True,10250
898,12,Backwater Swamp,The Pale Rose,ZubatLEL,Twins,0,8,Entity Displeased,13884,Yerv,Kate Denson,True,8901,Umbra,Jake Park,True,8901,ScottJund,Meg Thomas,True,8901,hexy,Adam Francis,True,8901
899,20,Crotus Prenn Asylum,Father Campbell's Chapel,Umbra,Nightmare,1,3,Brutal Killer,9353,Otzdarva,Meg Thomas,True,8129,SpookyLoopz,Jonah Vasquez,True,8129,OhTofu,Ace Visconti,False,8129,Abadjar,William "Bill" Overbeck,True,8129
900,14,Haddonfield,Lampkin Lane,OhTofu,Shape,4,12,Merciless Killer,17843,hexy,Quentin Smith,False,27029,imPROBZZ,Jeffrey "Jeff" Johansen,False,27029,Ev3ntic,Feng Min,False,27029,Fungoose,Dwight Fairfield,False,27029
901,16,Haddonfield,Lampkin Lane,Fungoose,Hag,4,12,Merciless Killer,23213,Uncharted,Laurie Strode,False,9555,imPROBZZ,Ash J. Williams,False,9555,Bronx,Felix Richter,False,9555,Ev3ntic,Quentin Smith,False,9555
902,20,Haddonfield,Lampkin Lane,hexy,Clown,2,10,Brutal Killer,6992,Ayrun,Ash J. Williams,True,21955,Ohmwrecker,Jane Romero,False,21955,OhTofu,Jill Valentine,False,21955,Yerv,Leon Scott Kennedy,True,21955
903,8,Crotus Prenn Asylum,Father Campbell's Chapel,Trivialiac,Huntress,4,12,Merciless Killer,24395,Ayrun,Jill Valentine,False,14160,TrU3Ta1ent,Nancy Wheeler,False,14160,Otzdarva,David King,False,14160,hexy,William "Bill" Overbeck,False,14160
904,10,The MacMillan Estate,Suffocation Pit,Abadjar,Nemesis,4,12,Ruthless Killer,31425,Ralph,Steve Harrington,False,26333,ZubatLEL,Jake Park,False,26333,Bronx,Quentin Smith,False,26333,praxz,Meg Thomas,False,26333
905,7,The MacMillan Estate,Ironworks of Misery,TrajceBrukata,Artist,3,11,Ruthless Killer,27149,Umbra,Yun-Jin Lee,False,18903,TheJRM_,Yui Kimura,False,18903,Ohmwrecker,Adam Francis,True,18903,ScottJund,Ash J. Williams,False,18903
906,12,Crotus Prenn Asylum,Disturbed Ward,praxz,Hag,4,12,Ruthless Killer,7033,Umbra,Élodie Rakoto,False,16483,Yerv,Zarina Kassir,False,16483,SpookyLoopz,Kate Denson,False,16483,TrajceBrukata,Feng Min,False,16483
907,16,Haddonfield,Lampkin Lane,ZubatLEL,Nemesis,0,0,Entity Displeased,29328,Fungoose,Élodie Rakoto,True,24874,Yerv,William "Bill" Overbeck,True,24874,ScottJund,Ash J. Williams,True,24874,praxz,Quentin Smith,True,24874
908,15,Haddonfield,Lampkin Lane,praxz,Executioner,4,12,Merciless Killer,10528,ScottJund,Élodie Rakoto,False,17348,TrajceBrukata,Élodie Rakoto,False,17348,Ohmwrecker,Quentin Smith,False,17348,ANGRYPUG,Ace Visconti,False,17348
909,9,The MacMillan Estate,Shelter Woods,Abadjar,Cenobite,3,11,Ruthless Killer,28355,Ayrun,Jane Romero,True,31006,TrU3Ta1ent,Yun-Jin Lee,False,31006,imPROBZZ,Jane Romero,False,31006,Uncharted,Nancy Wheeler,False,31006
910,8,The MacMillan Estate,Ironworks of Misery,Umbra,Oni,2,6,Brutal Killer,18143,Uncharted,Yui Kimura,True,21607,Otzdarva,William "Bill" Overbeck,False,21607,OhTofu,Jake Park,True,21607,ZubatLEL,Ash J. Williams,False,21607
911,19,Haddonfield,Lampkin Lane,Ohmwrecker,Executioner,4,12,Merciless Killer,29960,SpookyLoopz,Jeffrey "Jeff" Johansen,False,29269,Ev3ntic,Steve Harrington,False,29269,TrajceBrukata,Feng Min,False,29269,hexy,Jeffrey "Jeff" Johansen,False,29269
912,20,Haddonfield,Lampkin Lane,ANGRYPUG,Nurse,3,9,Ruthless Killer,20062,ZubatLEL,Steve Harrington,False,9707,Abadjar,Cheryl Mason,False,9707,OhTofu,Jill Valentine,False,9707,Ohmwrecker,Leon Scott Kennedy,True,9707
913,15,Crotus Prenn Asylum,Father Campbell's Chapel,TheJRM_,Clown,3,11,Ruthless Killer,26067,ScottJund,Adam Francis,True,29093,Ohmwrecker,Kate Denson,False,29093,Bronx,Felix Richter,False,29093,Yerv,Claudette Morel,False,29093
914,16,Backwater Swamp,Grim Pantry,Ohmwrecker,Nurse,3,9,Ruthless Killer,18663,Skermz,Nea Karlsson,False,25344,Otzdarva,Feng Min,True,25344,Trivialiac,Zarina Kassir,False,25344,Uncharted,Nancy Wheeler,False,25344
915,12,Crotus Prenn Asylum,Disturbed Ward,Ev3ntic,Nightmare,2,10,Entity Displeased,6437,Otzdarva,Jill Valentine,False,14223,Ohmwrecker,Steve Harrington,True,14223,hexy,Leon Scott Kennedy,True,14223,OhTofu,Leon Scott Kennedy,False,14223
916,17,Haddonfield,Lampkin Lane,TrajceBrukata,Ghost Face,0,8,Entity Displeased,29858,TheJRM_,Nea Karlsson,True,20175,Otzdarva,Élodie Rakoto,True,20175,ZubatLEL,Yun-Jin Lee,True,20175,Ev3ntic,Kate Denson,True,20175
917,7,Crotus Prenn Asylum,Father Campbell's Chapel,OhTofu,Ghost Face,1,9,Brutal Killer,20653,Ayrun,Meg Thomas,True,16925,hexy,Claudette Morel,True,16925,Yerv,Jake Park,False,16925,TrU3Ta1ent,David King,True,16925
918,12,Crotus Prenn Asylum,Disturbed Ward,hexy,Deathslinger,2,6,Entity Displeased,21111,Ohmwrecker,Ace Visconti,True,15985,Ayrun,Dwight Fairfield,False,15985,Fungoose,Jonah Vasquez,False,15985,imPROBZZ,Kate Denson,True,15985
919,15,Haddonfield,Lampkin Lane,Ev3ntic,Ghost Face,1,3,Entity Displeased,26787,Trivialiac,Yun-Jin Lee,True,7729,Yerv,Leon Scott Kennedy,True,7729,TrajceBrukata,Yun-Jin Lee,False,7729,Otzdarva,Jill Valentine,True,7729
920,20,The MacMillan Estate,Shelter Woods,ZubatLEL,Oni,1,9,Entity Displeased,25692,Ayrun,Ace Visconti,True,5405,OhTofu,Jill Valentine,True,5405,Otzdarva,Adam Francis,False,5405,Bronx,Cheryl Mason,True,5405
921,18,The MacMillan Estate,Ironworks of Misery,SpookyLoopz,Hillbilly,4,12,Merciless Killer,11441,Trivialiac,Jane Romero,False,7335,TrU3Ta1ent,Quentin Smith,False,7335,imPROBZZ,Felix Richter,False,7335,ANGRYPUG,Nancy Wheeler,False,7335
922,15,Backwater Swamp,The Pale Rose,Trivialiac,Cenobite,3,9,Ruthless Killer,27088,Yerv,Quentin Smith,True,12902,ZubatLEL,Nea Karlsson,False,12902,Ev3ntic,Ash J. Williams,False,12902,Uncharted,William "Bill" Overbeck,False,12902
923,18,Haddonfield,Lampkin Lane,Abadjar,Doctor,0,0,Entity Displeased,13712,Trivialiac,Jake Park,True,11145,Fungoose,Detective David Tapp,True,11145,Umbra,Claudette Morel,True,11145,TrajceBrukata,Zarina Kassir,True,11145
924,14,Backwater Swamp,Grim Pantry,ANGRYPUG,Shape,4,12,Merciless Killer,31646,SpookyLoopz,Cheryl Mason,False,8179,Umbra,David King,False,8179,praxz,Quentin Smith,False,8179,imPROBZZ,Cheryl Mason,False,8179
925,18,Backwater Swamp,Grim Pantry,Ohmwrecker,Oni,4,12,Merciless Killer,8393,Bronx,Ash J. Williams,False,5075,Fungoose,Cheryl Mason,False,5075,Umbra,Dwight Fairfield,False,5075,ZubatLEL,Quentin Smith,False,5075
926,7,Backwater Swamp,Grim Pantry,Yerv,Ghost Face,3,9,Ruthless Killer,6628,Uncharted,William "Bill" Overbeck,True,28222,Fungoose,Ace Visconti,False,28222,Umbra,Claudette Morel,False,28222,Trivialiac,Leon Scott Kennedy,False,28222
927,19,Haddonfield,Lampkin Lane,hexy,Hillbilly,4,12,Merciless Killer,15716,imPROBZZ,Meg Thomas,False,15140,Bronx,Zarina Kassir,False,15140,Fungoose,Feng Min,False,15140,TrU3Ta1ent,Jill Valentine,False,15140
928,17,Crotus Prenn Asylum,Father Campbell's Chapel,praxz,Pig,1,9,Brutal Killer,20692,Fungoose,Cheryl Mason,True,17220,Ev3ntic,Ash J. Williams,False,17220,ZubatLEL,Jane Romero,True,17220,Trivialiac,Meg Thomas,True,17220
929,9,The MacMillan Estate,Coal Tower,Trivialiac,Shape,0,8,Entity Displeased,13656,Ev3ntic,Jake Park,True,23560,ANGRYPUG,Ace Visconti,True,23560,Ralph,Élodie Rakoto,True,23560,Fungoose,Adam Francis,True,23560
930,18,The MacMillan Estate,Groaning Storehouse,Ohmwrecker,Hag,1,9,Brutal Killer,5068,Skermz,Nancy Wheeler,True,16218,ScottJund,Quentin Smith,True,16218,imPROBZZ,Jonah Vasquez,True,16218,Umbra,Feng Min,False,16218
931,9,Crotus Prenn Asylum,Disturbed Ward,OhTofu,Executioner,3,9,Ruthless Killer,6819,SpookyLoopz,Jane Romero,False,22192,Ev3ntic,Claudette Morel,True,22192,praxz,Meg Thomas,False,22192,Ohmwrecker,Adam Francis,False,22192
932,13,Crotus Prenn Asylum,Disturbed Ward,SpookyLoopz,Artist,0,0,Entity Displeased,30000,ANGRYPUG,Jill Valentine,True,30695,TrajceBrukata,Ace Visconti,True,30695,TheJRM_,Laurie Strode,True,30695,imPROBZZ,Leon Scott Kennedy,True,30695
933,18,Crotus Prenn Asylum,Father Campbell's Chapel,Skermz,Nightmare,3,11,Ruthless Killer,19041,Abadjar,Meg Thomas,True,11630,Fungoose,Jake Park,False,11630,Yerv,Jill Valentine,False,11630,TrajceBrukata,Adam Francis,False,11630
934,15,Crotus Prenn Asylum,Father Campbell's Chapel,Ayrun,Twins,3,11,Ruthless Killer,5309,ZubatLEL,Leon Scott Kennedy,False,12774,hexy,Detective David Tapp,False,12774,TrajceBrukata,Laurie Strode,False,12774,Abadjar,Steve Harrington,True,12774
935,20,Backwater Swamp,Grim Pantry,Yerv,Clown,0,8,Entity Displeased,31605,SpookyLoopz,Nancy Wheeler,True,13600,praxz,Jill Valentine,True,13600,Umbra,Ace Visconti,True,13600,Skermz,Meg Thomas,True,13600
936,20,Haddonfield,Lampkin Lane,Otzdarva,Nurse,1,9,Entity Displeased,21044,Yerv,Élodie Rakoto,True,19798,ScottJund,Quentin Smith,True,19798,ANGRYPUG,Jonah Vasquez,True,19798,Ayrun,Kate Denson,False,19798
937,19,The MacMillan Estate,Coal Tower,Yerv,Artist,1,9,Entity Displeased,24876,Ohmwrecker,Laurie Strode,True,19896,imPROBZZ,Cheryl Mason,True,19896,Umbra,Quentin Smith,True,19896,OhTofu,Steve Harrington,False,19896
938,7,Backwater Swamp,Grim Pantry,imPROBZZ,Huntress,3,11,Ruthless Killer,25545,Skermz,Jill Valentine,False,30330,Ayrun,William "Bill" Overbeck,False,30330,TrU3Ta1ent,Claudette Morel,False,30330,Trivialiac,William "Bill" Overbeck,True,30330
939,19,The MacMillan Estate,Suffocation Pit,praxz,Twins,4,12,Ruthless Killer,31372,Ayrun,Jonah Vasquez,False,11107,Ralph,Nea Karlsson,False,11107,Otzdarva,Nancy Wheeler,False,11107,SpookyLoopz,David King,False,11107
940,20,The MacMillan Estate,Shelter Woods,OhTofu,Spirit,4,12,Merciless Killer,7242,Otzdarva,Adam Francis,False,23276,SpookyLoopz,Jonah Vasquez,False,23276,TrU3Ta1ent,David King,False,23276,TheJRM_,Jeffrey "Jeff" Johansen,False,23276
941,13,Crotus Prenn Asylum,Father Campbell's Chapel,Abadjar,Spirit,1,3,Entity Displeased,23111,Bronx,Jane Romero,False,21158,TrajceBrukata,Steve Harrington,True,21158,Ralph,Jane Romero,True,21158,Trivialiac,Claudette Morel,True,21158
942,9,Haddonfield,Lampkin Lane,Skermz,Spirit,0,8,Entity Displeased,8734,Umbra,Jill Valentine,True,12549,Ohmwrecker,Claudette Morel,True,12549,ZubatLEL,Kate Denson,True,12549,ANGRYPUG,Élodie Rakoto,True,12549
943,14,Haddonfield,Lampkin Lane,Abadjar,Twins,2,6,Brutal Killer,19284,Fungoose,Nea Karlsson,True,27540,Ev3ntic,Jonah Vasquez,True,27540,TrU3Ta1ent,William "Bill" Overbeck,False,27540,TheJRM_,William "Bill" Overbeck,False,27540
944,12,Backwater Swamp,Grim Pantry,ANGRYPUG,Nemesis,3,11,Ruthless Killer,5517,TrajceBrukata,Cheryl Mason,True,29176,imPROBZZ,Yun-Jin Lee,False,29176,TheJRM_,Jonah Vasquez,False,29176,OhTofu,Cheryl Mason,False,29176
945,20,Crotus Prenn Asylum,Disturbed Ward,hexy,Oni,4,12,Ruthless Killer,11505,Umbra,Steve Harrington,False,31387,OhTofu,Feng Min,False,31387,Fungoose,Ash J. Williams,False,31387,SpookyLoopz,Adam Francis,False,31387
946,16,Haddonfield,Lampkin Lane,TrajceBrukata,Executioner,0,8,Entity Displeased,9454,Ev3ntic,Leon Scott Kennedy,True,24495,Uncharted,Mikaela Reid,True,24495,ANGRYPUG,Nancy Wheeler,True,24495,Skermz,Detective David Tapp,True,24495
947,9,Haddonfield,Lampkin Lane,Otzdarva,Nightmare,3,11,Ruthless Killer,31386,ZubatLEL,Élodie Rakoto,False,10065,Ohmwrecker,Nea Karlsson,False,10065,hexy,Élodie Rakoto,False,10065,Trivialiac,Feng Min,True,10065
948,16,Crotus Prenn Asylum,Disturbed Ward,Yerv,Executioner,4,12,Merciless Killer,30202,ZubatLEL,Yun-Jin Lee,False,12223,Otzdarva,Steve Harrington,False,12223,TrajceBrukata,Jill Valentine,False,12223,TheJRM_,Jonah Vasquez,False,12223
949,17,Crotus Prenn Asylum,Disturbed Ward,TheJRM_,Blight,1,3,Brutal Killer,14669,ANGRYPUG,Felix Richter,True,23504,Ev3ntic,Feng Min,True,23504,Yerv,Steve Harrington,False,23504,ScottJund,Mikaela Reid,True,23504
950,10,Crotus Prenn Asylum,Father Campbell's Chapel,Otzdarva,Doctor,1,9,Brutal Killer,10168,Trivialiac,Detective David Tapp,True,6914,Ayrun,Jill Valentine,True,6914,TrU3Ta1ent,Dwight Fairfield,True,6914,ScottJund,Cheryl Mason,False,6914
951,19,Crotus Prenn Asylum,Father Campbell's Chapel,Bronx,Trapper,1,3,Brutal Killer,19239,Ralph,Felix Richter,True,10289,ANGRYPUG,Kate Denson,False,10289,Trivialiac,Zarina Kassir,True,10289,Abadjar,Zarina Kassir,True,10289
952,20,Crotus Prenn Asylum,Father Campbell's Chapel,Umbra,Wraith,1,9,Brutal Killer,26640,Bronx,Steve Harrington,True,28029,ANGRYPUG,Cheryl Mason,True,28029,Uncharted,Élodie Rakoto,True,28029,praxz,Nea Karlsson,False,28029
953,10,The MacMillan Estate,Ironworks of Misery,hexy,Oni,3,9,Ruthless Killer,14626,ZubatLEL,Kate Denson,False,15299,Ayrun,Nea Karlsson,False,15299,imPROBZZ,Meg Thomas,False,15299,SpookyLoopz,Adam Francis,True,15299
954,20,Crotus Prenn Asylum,Disturbed Ward,Bronx,Nurse,4,12,Merciless Killer,27954,hexy,Leon Scott Kennedy,False,28361,ScottJund,Felix Richter,False,28361,Yerv,Detective David Tapp,False,28361,Trivialiac,Jake Park,False,28361
955,10,Crotus Prenn Asylum,Disturbed Ward,Umbra,Shape,2,6,Brutal Killer,21713,Uncharted,Jonah Vasquez,False,8892,Ev3ntic,William "Bill" Overbeck,True,8892,Abadjar,William "Bill" Overbeck,True,8892,Yerv,Adam Francis,False,8892
956,18,The MacMillan Estate,Coal Tower,praxz,Hillbilly,1,3,Entity Displeased,29189,Abadjar,Jeffrey "Jeff" Johansen,True,22051,Bronx,Zarina Kassir,True,22051,Ayrun,David King,False,22051,Uncharted,Ash J. Williams,True,22051
957,17,Haddonfield,Lampkin Lane,Bronx,Plague,1,9,Brutal Killer,18014,SpookyLoopz,Leon Scott Kennedy,True,30398,Skermz,David King,False,30398,OhTofu,Laurie Strode,True,30398,Fungoose,Zarina Kassir,True,30398
958,17,Crotus Prenn Asylum,Father Campbell's Chapel,TheJRM_,Wraith,4,12,Merciless Killer,23980,TrU3Ta1ent,William "Bill" Overbeck,False,31613,Ohmwrecker,Felix Richter,False,31613,Ev3ntic,Felix Richter,False,31613,imPROBZZ,William "Bill" Overbeck,False,31613
959,14,Backwater Swamp,Grim Pantry,Trivialiac,Shape,2,6,Brutal Killer,12210,Fungoose,Quentin Smith,True,12315,hexy,William "Bill" Overbeck,True,12315,Ev3ntic,Adam Francis,False,12315,Uncharted,Meg Thomas,False,12315
960,16,Haddonfield,Lampkin Lane,Ayrun,Ghost Face,4,12,Ruthless Killer,16485,Umbra,Feng Min,False,14782,hexy,Yun-Jin Lee,False,14782,imPROBZZ,Felix Richter,False,14782,ZubatLEL,Felix Richter,False,14782
961,13,Haddonfield,Lampkin Lane,OhTofu,Demogorgon,4,12,Merciless Killer,28866,TrU3Ta1ent,Quentin Smith,False,25220,TrajceBrukata,Kate Denson,False,25220,Otzdarva,Jonah Vasquez,False,25220,Ev3ntic,Nea Karlsson,False,25220
962,13,Crotus Prenn Asylum,Father Campbell's Chapel,Trivialiac,Executioner,2,10,Brutal Killer,7390,hexy,Steve Harrington,True,10010,Fungoose,William "Bill" Overbeck,False,10010,ZubatLEL,Élodie Rakoto,False,10010,Bronx,Jeffrey "Jeff" Johansen,True,10010
963,19,The MacMillan Estate,Groaning Storehouse,Umbra,Oni,0,8,Entity Displeased,7130,Fungoose,Steve Harrington,True,10982,Ayrun,Jonah Vasquez,True,10982,Otzdarva,William "Bill" Overbeck,True,10982,Trivialiac,Dwight Fairfield,True,10982
964,14,Crotus Prenn Asylum,Disturbed Ward,TrU3Ta1ent,Cenobite,0,8,Entity Displeased,27118,Umbra,Adam Francis,True,9393,hexy,Leon Scott Kennedy,True,9393,Fungoose,William "Bill" Overbeck,True,9393,SpookyLoopz,Jonah Vasquez,True,9393
965,8,Haddonfield,Lampkin Lane,Ohmwrecker,Cannibal,4,12,Merciless Killer,31927,SpookyLoopz,Jeffrey "Jeff" Johansen,False,9865,praxz,Nea Karlsson,False,9865,Otzdarva,Steve Harrington,False,9865,OhTofu,Yun-Jin Lee,False,9865
966,13,The MacMillan Estate,Ironworks of Misery,Umbra,Ghost Face,1,3,Brutal Killer,28070,Trivialiac,Zarina Kassir,True,31861,Uncharted,Quentin Smith,True,31861,OhTofu,Zarina Kassir,False,31861,ANGRYPUG,Yui Kimura,True,31861
967,19,The MacMillan Estate,Suffocation Pit,imPROBZZ,Hag,4,12,Ruthless Killer,21811,Skermz,William "Bill" Overbeck,False,21503,Ohmwrecker,Leon Scott Kennedy,False,21503,Trivialiac,Steve Harrington,False,21503,Abadjar,Laurie Strode,False,21503
968,7,Backwater Swamp,Grim Pantry,Yerv,Artist,3,11,Ruthless Killer,24776,Abadjar,Jeffrey "Jeff" Johansen,True,12665,imPROBZZ,Leon Scott Kennedy,False,12665,OhTofu,Jake Park,False,12665,TheJRM_,Claudette Morel,False,12665
969,7,Backwater Swamp,Grim Pantry,ZubatLEL,Trapper,0,0,Entity Displeased,18260,Bronx,Jill Valentine,True,23786,Yerv,Yui Kimura,True,23786,OhTofu,Ace Visconti,True,23786,hexy,Cheryl Mason,True,23786
970,10,Backwater Swamp,The Pale Rose,TheJRM_,Trickster,2,10,Brutal Killer,8396,Ohmwrecker,Jane Romero,True,15302,TrajceBrukata,Leon Scott Kennedy,False,15302,Umbra,Jill Valentine,False,15302,ANGRYPUG,Felix Richter,True,15302
971,11,Haddonfield,Lampkin Lane,Umbra,Deathslinger,1,9,Brutal Killer,12956,Ralph,Jonah Vasquez,True,11493,TrU3Ta1ent,Jonah Vasquez,True,11493,praxz,Meg Thomas,False,11493,Fungoose,Cheryl Mason,True,11493
972,10,The MacMillan Estate,Ironworks of Misery,Ralph,Hillbilly,2,6,Entity Displeased,6906,Trivialiac,Kate Denson,False,15030,hexy,Jill Valentine,True,15030,Ev3ntic,Jake Park,True,15030,Otzdarva,Kate Denson,False,15030
973,16,Crotus Prenn Asylum,Disturbed Ward,TheJRM_,Executioner,3,11,Ruthless Killer,14528,ScottJund,Kate Denson,False,23808,Skermz,Yun-Jin Lee,False,23808,TrajceBrukata,Ash J. Williams,False,23808,Otzdarva,Kate Denson,True,23808
